Age,Gender,Education,HomeOwnership,Intent,Income,YearsExperience,LoanAmount,InterestRate,PercentIncome,CreditScore,YearsCreditHistory,PreviousLoanDefault,LoanApproved
29,male,Associate,MORTGAGE,HOMEIMPROVEMENT,111340,8,14000,6.03,0.13,653,8,No,0
29,female,Master,OWN,VENTURE,43157,5,10000,12.87,0.23,575,8,Yes,0
31,female,Bachelor,RENT,HOMEIMPROVEMENT,80497,8,2550,11.36,0.03,613,10,Yes,0
34,male,Doctorate,RENT,VENTURE,33489,11,2525,12.21,0.08,606,7,Yes,0
30,male,Associate,MORTGAGE,VENTURE,111142,10,5000,11.01,0.04,711,10,Yes,0
28,male,Associate,MORTGAGE,EDUCATION,111007,5,6000,11.01,0.05,717,7,No,0
31,female,Associate,RENT,MEDICAL,49461,7,12500,13.61,0.25,638,7,No,1
35,male,Associate,MORTGAGE,VENTURE,111651,15,12000,6.99,0.11,691,8,No,0
29,male,Master,MORTGAGE,VENTURE,110971,2,24000,11.49,0.22,592,7,Yes,0
29,male,Doctorate,MORTGAGE,HOMEIMPROVEMENT,111389,5,12000,6.62,0.11,582,6,Yes,0
31,female,Associate,RENT,PERSONAL,51753,7,12500,11.11,0.24,631,5,Yes,0
35,male,High School,MORTGAGE,MEDICAL,111489,15,14400,6.99,0.13,666,10,No,0
32,female,High School,MORTGAGE,EDUCATION,111336,9,5000,11.01,0.04,656,8,No,0
31,female,Bachelor,MORTGAGE,HOMEIMPROVEMENT,111500,6,3500,5.79,0.03,658,6,Yes,0
29,male,High School,MORTGAGE,HOMEIMPROVEMENT,111655,7,11200,11.01,0.1,632,5,Yes,0
34,female,High School,RENT,PERSONAL,18122,15,2500,10.0,0.14,686,5,No,1
34,male,Bachelor,MORTGAGE,HOMEIMPROVEMENT,111454,9,16000,11.11,0.14,655,7,No,0
33,female,Associate,MORTGAGE,EDUCATION,111407,11,20000,13.06,0.18,650,10,Yes,0
33,male,Master,MORTGAGE,PERSONAL,111671,13,12000,5.79,0.11,690,5,Yes,0
28,male,Associate,MORTGAGE,EDUCATION,111014,4,25000,19.29,0.23,655,9,Yes,0
27,male,High School,RENT,EDUCATION,18360,6,2500,18.3,0.14,642,7,No,1
31,male,High School,MORTGAGE,EDUCATION,111486,9,6000,11.86,0.05,691,9,No,0
28,male,Master,MORTGAGE,VENTURE,111627,5,6000,6.76,0.05,675,9,Yes,0
34,male,High School,MORTGAGE,MEDICAL,111333,13,10000,7.51,0.09,622,10,Yes,0
28,female,Bachelor,MORTGAGE,MEDICAL,82636,5,24500,18.3,0.3,692,6,No,1
29,male,High School,MORTGAGE,EDUCATION,111774,4,24000,11.01,0.21,677,6,No,0
27,male,Bachelor,MORTGAGE,EDUCATION,111121,5,18000,11.48,0.16,628,7,No,0
29,female,Master,MORTGAGE,PERSONAL,111582,7,10000,11.26,0.09,626,9,Yes,0
34,male,Bachelor,MORTGAGE,PERSONAL,111475,11,9000,9.63,0.08,640,8,Yes,0
29,male,High School,RENT,HOMEIMPROVEMENT,20545,4,2500,6.62,0.12,580,9,No,1
28,female,High School,RENT,PERSONAL,20967,4,2500,6.99,0.12,668,10,No,0
32,male,Master,RENT,EDUCATION,21115,8,2500,7.51,0.12,562,10,Yes,0
27,male,Bachelor,RENT,PERSONAL,22315,4,2500,14.74,0.11,664,8,No,1
29,male,Bachelor,MORTGAGE,VENTURE,111694,8,10000,9.63,0.09,669,6,Yes,0
31,female,Master,RENT,EDUCATION,24378,10,2500,9.62,0.1,646,6,No,1
28,male,Bachelor,MORTGAGE,VENTURE,111587,9,7000,9.63,0.06,581,8,Yes,0
29,female,High School,MORTGAGE,HOMEIMPROVEMENT,111488,9,6500,11.01,0.06,620,9,Yes,0
31,male,Associate,RENT,EDUCATION,24609,9,2500,12.53,0.1,599,10,No,0
27,male,Bachelor,MORTGAGE,MEDICAL,82834,6,17500,17.93,0.21,656,10,No,1
27,male,High School,MORTGAGE,HOMEIMPROVEMENT,111885,4,17500,11.01,0.16,545,8,Yes,0
28,male,Master,OWN,VENTURE,42831,6,10000,12.99,0.23,511,9,Yes,0
28,female,Bachelor,RENT,PERSONAL,58745,7,12500,15.95,0.21,691,7,Yes,0
27,female,Associate,MORTGAGE,PERSONAL,112232,7,13000,7.14,0.12,656,5,No,0
27,male,Bachelor,OWN,HOMEIMPROVEMENT,42388,0,9500,7.51,0.22,590,10,Yes,0
29,male,Associate,MORTGAGE,VENTURE,112053,3,24000,6.91,0.21,690,8,Yes,0
28,female,High School,MORTGAGE,MEDICAL,112395,2,12500,9.63,0.11,679,9,Yes,0
28,male,Bachelor,RENT,EDUCATION,70557,5,12500,11.71,0.18,712,7,Yes,0
27,male,Bachelor,MORTGAGE,HOMEIMPROVEMENT,112094,6,7000,5.42,0.06,683,8,Yes,0
30,male,Associate,MORTGAGE,HOMEIMPROVEMENT,112415,7,18000,15.23,0.16,643,9,Yes,0
30,female,High School,MORTGAGE,EDUCATION,112685,6,20000,13.49,0.18,627,10,No,0
29,female,Associate,OWN,VENTURE,42250,4,20000,7.29,0.47,648,10,No,0
33,female,Bachelor,OWN,PERSONAL,42824,11,10000,9.63,0.23,585,7,Yes,0
32,male,Master,MORTGAGE,DEBTCONSOLIDATION,112542,13,10000,5.42,0.09,678,10,Yes,0
31,female,Bachelor,MORTGAGE,MEDICAL,112737,12,3000,8.49,0.03,717,8,No,0
32,male,Master,MORTGAGE,DEBTCONSOLIDATION,112436,8,15000,12.99,0.13,622,10,Yes,0
32,female,Bachelor,MORTGAGE,VENTURE,112698,9,21000,10.74,0.19,653,10,Yes,0
29,male,Associate,MORTGAGE,DEBTCONSOLIDATION,98367,7,12000,11.01,0.12,668,9,No,1
33,male,Associate,MORTGAGE,DEBTCONSOLIDATION,112408,9,13000,7.51,0.12,635,6,No,0
29,male,Bachelor,MORTGAGE,PERSONAL,112889,5,20000,16.82,0.18,652,8,Yes,0
29,male,Master,RENT,EDUCATION,85000,7,12500,8.88,0.15,684,7,No,0
31,female,High School,OWN,EDUCATION,112600,9,10000,11.01,0.09,556,6,Yes,0
27,female,High School,MORTGAGE,DEBTCONSOLIDATION,112838,2,16000,13.57,0.14,570,10,Yes,0
30,male,Bachelor,MORTGAGE,MEDICAL,112563,9,22500,11.83,0.2,659,9,Yes,0
29,female,High School,RENT,MEDICAL,97250,9,12500,11.71,0.13,662,7,Yes,0
29,female,Bachelor,RENT,HOMEIMPROVEMENT,119616,6,12500,11.01,0.1,653,9,Yes,0
27,male,Associate,RENT,VENTURE,123040,2,12500,11.99,0.1,604,7,Yes,0
30,male,Associate,MORTGAGE,HOMEIMPROVEMENT,112942,11,2500,5.99,0.02,642,6,Yes,0
32,male,Bachelor,RENT,PERSONAL,156937,8,12500,9.99,0.08,684,6,Yes,0
28,male,Master,RENT,MEDICAL,180975,8,12500,14.35,0.07,703,8,No,0
28,female,Master,MORTGAGE,PERSONAL,113309,6,35000,8.49,0.31,722,6,Yes,0
27,male,Bachelor,RENT,EDUCATION,73010,6,12650,11.01,0.17,670,9,No,0
27,male,Associate,MORTGAGE,HOMEIMPROVEMENT,113156,4,16000,11.58,0.14,669,5,Yes,0
28,male,Associate,RENT,DEBTCONSOLIDATION,65803,6,12700,11.71,0.19,613,7,No,1
30,female,Doctorate,MORTGAGE,EDUCATION,113669,8,10000,14.27,0.09,662,6,Yes,0
29,male,Bachelor,MORTGAGE,PERSONAL,113627,6,30000,6.62,0.26,685,7,No,0
27,male,Bachelor,RENT,HOMEIMPROVEMENT,65799,0,12750,11.01,0.19,716,7,No,1
29,female,Master,MORTGAGE,MEDICAL,113905,6,4800,10.99,0.04,597,5,Yes,0
35,female,Associate,MORTGAGE,HOMEIMPROVEMENT,114175,13,10000,7.49,0.09,667,9,No,0
27,male,Associate,RENT,EDUCATION,43182,7,12800,10.0,0.3,629,7,No,1
30,male,Bachelor,RENT,MEDICAL,37127,5,12800,14.79,0.34,579,9,No,1
31,male,Bachelor,MORTGAGE,PERSONAL,114099,9,3000,5.42,0.03,620,10,Yes,0
30,female,Master,RENT,MEDICAL,47087,9,12800,5.79,0.27,696,8,No,1
34,female,Bachelor,MORTGAGE,MEDICAL,113822,13,15000,6.54,0.13,699,5,No,0
35,male,Associate,MORTGAGE,VENTURE,113716,14,15000,9.88,0.13,589,10,Yes,0
29,female,Associate,MORTGAGE,PERSONAL,113729,8,10000,7.51,0.09,564,7,Yes,0
27,male,Associate,RENT,MEDICAL,54641,6,12800,11.83,0.23,684,9,No,0
35,female,Associate,RENT,PERSONAL,56098,9,12800,13.48,0.23,688,8,Yes,0
30,male,Doctorate,OWN,VENTURE,113906,9,14400,14.27,0.13,714,7,No,0
35,female,Master,MORTGAGE,MEDICAL,114029,12,12000,6.62,0.11,711,7,No,0
30,female,Associate,MORTGAGE,MEDICAL,84979,7,25000,15.33,0.29,623,9,No,1
27,male,Bachelor,MORTGAGE,PERSONAL,114072,2,10000,14.26,0.09,654,5,No,0
27,male,High School,MORTGAGE,EDUCATION,114361,7,8000,7.49,0.07,568,7,Yes,0
31,female,Bachelor,RENT,PERSONAL,75274,7,12800,9.62,0.17,697,7,No,0
28,female,Associate,RENT,MEDICAL,75459,10,12800,13.16,0.17,567,5,Yes,0
33,female,Bachelor,MORTGAGE,HOMEIMPROVEMENT,114878,10,3500,11.89,0.03,662,7,Yes,0
30,female,Bachelor,RENT,VENTURE,79380,8,12800,15.2,0.16,642,8,Yes,0
29,male,Bachelor,RENT,EDUCATION,78743,4,12800,9.45,0.16,607,10,Yes,0
28,male,Bachelor,RENT,DEBTCONSOLIDATION,85080,8,12800,13.57,0.15,592,6,Yes,0
34,male,Bachelor,RENT,VENTURE,83756,14,12800,15.7,0.15,712,5,No,1
32,male,Associate,RENT,VENTURE,91359,12,12800,14.74,0.14,593,9,Yes,0
27,male,Associate,RENT,HOMEIMPROVEMENT,97205,4,12800,18.67,0.13,644,6,No,0
32,male,Doctorate,RENT,MEDICAL,102866,11,12800,10.75,0.12,727,7,No,0
27,male,Bachelor,RENT,PERSONAL,125699,0,12800,7.29,0.1,673,7,Yes,0
28,female,Associate,MORTGAGE,VENTURE,114736,7,15000,9.91,0.13,473,7,Yes,0
28,female,Bachelor,MORTGAGE,HOMEIMPROVEMENT,115037,5,3500,6.03,0.03,582,7,No,0
29,male,High School,MORTGAGE,VENTURE,115055,6,35000,7.9,0.3,678,8,Yes,0
31,male,Associate,MORTGAGE,HOMEIMPROVEMENT,115114,9,5000,6.03,0.04,564,5,Yes,0
28,male,Master,OWN,VENTURE,115014,9,4800,11.71,0.04,603,10,Yes,0
32,male,High School,MORTGAGE,PERSONAL,114961,8,20000,10.65,0.17,535,5,Yes,0
28,male,Master,MORTGAGE,DEBTCONSOLIDATION,115038,5,23450,7.9,0.2,615,5,Yes,0
31,female,Master,MORTGAGE,VENTURE,115192,7,18000,11.71,0.16,708,9,No,0
32,female,Bachelor,MORTGAGE,VENTURE,114736,9,4800,10.99,0.04,663,8,No,0
31,female,Master,MORTGAGE,HOMEIMPROVEMENT,114997,7,13200,12.99,0.11,697,8,Yes,0
30,male,Associate,RENT,PERSONAL,116282,7,12900,14.79,0.11,595,9,Yes,0
30,female,Master,MORTGAGE,HOMEIMPROVEMENT,114948,8,21000,11.99,0.18,615,5,No,0
35,female,Master,RENT,MEDICAL,60952,11,13000,10.25,0.21,693,8,No,0
30,male,Bachelor,MORTGAGE,PERSONAL,114707,7,6000,15.99,0.05,673,7,Yes,0
27,male,Master,MORTGAGE,HOMEIMPROVEMENT,115148,6,25000,10.99,0.22,648,5,Yes,0
31,female,High School,RENT,VENTURE,61232,8,13000,11.01,0.21,624,9,Yes,0
30,female,Bachelor,RENT,MEDICAL,54290,9,13000,16.32,0.24,695,6,No,1
31,male,Associate,RENT,VENTURE,56286,9,13000,14.59,0.23,591,9,No,1
30,male,Bachelor,MORTGAGE,PERSONAL,114848,7,4000,5.99,0.03,587,9,Yes,0
30,male,Master,MORTGAGE,MEDICAL,115123,10,5600,11.63,0.05,695,5,Yes,0
34,male,Bachelor,RENT,VENTURE,64703,11,13000,10.62,0.2,667,9,No,0
30,female,Bachelor,MORTGAGE,VENTURE,115072,8,5000,6.99,0.04,657,10,Yes,0
28,female,High School,RENT,EDUCATION,66960,6,13000,10.99,0.19,635,8,No,0
27,female,Associate,RENT,DEBTCONSOLIDATION,67243,2,13000,8.88,0.19,651,6,Yes,0
33,male,Associate,MORTGAGE,MEDICAL,115136,15,3600,8.49,0.03,646,10,No,0
27,female,Associate,MORTGAGE,PERSONAL,114758,7,15000,12.68,0.13,675,9,Yes,0
32,female,Master,OWN,EDUCATION,41501,12,8000,16.02,0.19,686,7,No,0
28,female,Associate,MORTGAGE,MEDICAL,115026,10,11000,13.06,0.1,647,9,Yes,0
28,male,Associate,MORTGAGE,EDUCATION,114836,6,35000,9.63,0.3,668,5,Yes,0
32,male,Associate,MORTGAGE,PERSONAL,114775,8,8500,5.79,0.07,631,6,Yes,0
33,male,High School,MORTGAGE,HOMEIMPROVEMENT,115106,9,11200,7.29,0.1,612,8,Yes,0
27,female,Bachelor,RENT,DEBTCONSOLIDATION,70584,1,13000,13.92,0.18,666,7,Yes,0
27,female,Master,RENT,VENTURE,70738,5,13000,11.58,0.18,650,7,Yes,0
31,female,Master,MORTGAGE,MEDICAL,86113,7,18000,19.74,0.21,708,10,No,1
27,female,Master,OWN,PERSONAL,41220,6,21250,8.88,0.52,666,6,Yes,0
33,male,Associate,MORTGAGE,MEDICAL,114542,10,12000,7.29,0.1,541,6,Yes,0
29,male,Associate,RENT,EDUCATION,71907,8,13000,11.49,0.18,659,10,No,0
28,male,Bachelor,RENT,EDUCATION,65790,6,13000,15.23,0.2,637,9,No,1
32,female,High School,MORTGAGE,PERSONAL,114683,10,18000,11.11,0.16,656,8,Yes,0
33,male,Associate,MORTGAGE,VENTURE,115409,9,8000,5.79,0.07,665,10,No,0
35,female,Associate,RENT,HOMEIMPROVEMENT,74331,12,13000,6.54,0.17,662,9,No,0
29,male,Associate,MORTGAGE,DEBTCONSOLIDATION,115202,7,2400,13.72,0.02,583,9,Yes,0
32,female,Bachelor,MORTGAGE,EDUCATION,115284,10,9000,5.42,0.08,611,7,Yes,0
28,male,Associate,RENT,DEBTCONSOLIDATION,75959,6,13000,10.37,0.17,497,8,Yes,0
32,male,Master,RENT,EDUCATION,77526,11,13000,10.99,0.17,670,9,No,0
27,male,Bachelor,RENT,HOMEIMPROVEMENT,77745,6,13000,13.11,0.17,695,10,Yes,0
28,female,Doctorate,OWN,HOMEIMPROVEMENT,115074,7,25000,9.62,0.22,719,8,Yes,0
29,male,Master,MORTGAGE,DEBTCONSOLIDATION,115302,5,20000,6.54,0.17,644,9,No,0
28,female,High School,MORTGAGE,MEDICAL,114918,7,5000,11.01,0.04,663,7,Yes,0
31,female,Associate,RENT,MEDICAL,78894,10,13000,11.01,0.16,669,8,No,0
30,male,Master,MORTGAGE,PERSONAL,115132,5,25000,11.12,0.22,612,6,No,0
35,female,Associate,MORTGAGE,HOMEIMPROVEMENT,114890,16,15000,11.49,0.13,646,10,Yes,0
28,male,High School,MORTGAGE,HOMEIMPROVEMENT,114929,3,5000,7.51,0.04,645,5,Yes,0
30,male,Bachelor,MORTGAGE,DEBTCONSOLIDATION,115159,10,4000,7.14,0.03,691,10,Yes,0
28,female,Associate,MORTGAGE,VENTURE,115163,5,5000,7.88,0.04,641,7,Yes,0
32,male,Associate,MORTGAGE,HOMEIMPROVEMENT,115351,9,8000,14.84,0.07,666,9,No,0
32,male,Associate,MORTGAGE,PERSONAL,114955,13,5000,7.51,0.04,614,10,Yes,0
28,female,Master,MORTGAGE,EDUCATION,115193,6,12000,13.11,0.1,621,9,No,0
28,female,Bachelor,MORTGAGE,DEBTCONSOLIDATION,115157,4,18000,7.88,0.16,679,10,No,0
28,male,Bachelor,MORTGAGE,MEDICAL,115177,9,4500,10.99,0.04,657,7,Yes,0
32,female,High School,RENT,DEBTCONSOLIDATION,78996,13,13000,12.53,0.16,670,6,No,0
32,male,Bachelor,MORTGAGE,HOMEIMPROVEMENT,115182,6,9000,7.88,0.08,562,9,No,0
27,male,High School,RENT,PERSONAL,74401,8,13000,10.59,0.17,635,8,No,1
27,female,Master,MORTGAGE,DEBTCONSOLIDATION,114835,4,18000,13.48,0.16,697,9,Yes,0
31,male,Bachelor,RENT,MEDICAL,81391,8,13000,13.06,0.16,575,10,No,0
29,male,High School,RENT,HOMEIMPROVEMENT,82460,6,13000,11.01,0.16,613,7,Yes,0
30,male,Bachelor,MORTGAGE,DEBTCONSOLIDATION,114923,8,10000,7.51,0.09,654,9,Yes,0
31,female,Master,MORTGAGE,HOMEIMPROVEMENT,115156,6,15000,11.14,0.13,695,5,No,0
28,female,Master,RENT,MEDICAL,84910,5,13000,12.18,0.15,631,7,No,0
30,male,High School,MORTGAGE,HOMEIMPROVEMENT,115078,9,12000,8.94,0.1,654,5,Yes,0
34,male,Associate,RENT,DEBTCONSOLIDATION,81304,12,13000,15.2,0.16,723,9,No,1
29,male,Associate,RENT,VENTURE,92345,9,13000,10.25,0.14,587,8,Yes,0
33,male,Associate,RENT,HOMEIMPROVEMENT,93784,12,13000,11.01,0.14,565,7,Yes,0
32,male,Master,RENT,VENTURE,95044,10,13000,12.87,0.14,685,10,No,0
31,male,Doctorate,MORTGAGE,DEBTCONSOLIDATION,115310,8,25000,10.08,0.22,727,6,Yes,0
33,male,Master,MORTGAGE,EDUCATION,114810,4,24000,12.92,0.21,594,5,Yes,0
29,female,Master,RENT,DEBTCONSOLIDATION,101870,5,13000,12.53,0.13,600,7,No,0
27,female,Master,MORTGAGE,PERSONAL,114950,4,15000,7.51,0.13,569,9,Yes,0
31,male,Bachelor,MORTGAGE,PERSONAL,115144,9,25000,16.07,0.22,690,8,No,0
35,female,Bachelor,RENT,PERSONAL,109203,15,13000,9.32,0.12,661,9,No,0
35,female,Master,MORTGAGE,PERSONAL,115264,16,12000,14.84,0.1,653,9,Yes,0
32,male,Doctorate,MORTGAGE,MEDICAL,115085,8,15000,5.99,0.13,709,8,Yes,0
35,female,High School,MORTGAGE,DEBTCONSOLIDATION,100772,10,10000,18.25,0.1,590,9,No,1
29,male,High School,RENT,MEDICAL,111908,8,13000,10.99,0.12,614,9,Yes,0
27,male,Associate,MORTGAGE,PERSONAL,115502,9,20000,15.95,0.17,639,6,Yes,0
28,female,Associate,MORTGAGE,VENTURE,116044,5,17000,7.88,0.15,709,7,Yes,0
28,male,High School,MORTGAGE,EDUCATION,115676,5,16000,14.5,0.14,573,7,Yes,0
30,male,Master,MORTGAGE,EDUCATION,116123,3,18000,13.49,0.16,681,7,Yes,0
32,female,Bachelor,MORTGAGE,VENTURE,116071,9,7000,6.62,0.06,676,6,Yes,0
35,female,Associate,MORTGAGE,DEBTCONSOLIDATION,101613,12,15200,15.27,0.15,620,7,No,1
28,female,High School,MORTGAGE,HOMEIMPROVEMENT,116206,6,11250,17.58,0.1,657,5,Yes,0
27,female,High School,MORTGAGE,HOMEIMPROVEMENT,116156,3,12500,19.03,0.11,512,5,Yes,0
31,female,Master,RENT,EDUCATION,173719,7,13000,20.0,0.07,679,6,No,1
30,male,Master,RENT,MEDICAL,41725,10,13600,13.57,0.33,601,9,No,1
30,male,Bachelor,MORTGAGE,EDUCATION,116255,10,7000,6.03,0.06,674,10,Yes,0
28,male,Bachelor,MORTGAGE,PERSONAL,116648,7,6000,12.69,0.05,707,10,No,0
28,female,Bachelor,MORTGAGE,DEBTCONSOLIDATION,101758,5,3000,15.99,0.03,602,6,No,1
31,female,Bachelor,MORTGAGE,DEBTCONSOLIDATION,115900,8,9600,5.99,0.08,616,10,No,0
27,female,Master,MORTGAGE,DEBTCONSOLIDATION,116480,5,2500,12.99,0.02,704,10,No,0
30,female,Master,MORTGAGE,VENTURE,116216,10,6000,5.42,0.05,670,7,No,0
30,female,Bachelor,RENT,PERSONAL,97059,9,13600,12.42,0.14,548,9,Yes,0
34,female,Master,OWN,VENTURE,116257,10,12000,11.99,0.1,665,6,Yes,0
35,male,Associate,OWN,EDUCATION,40760,12,2000,13.98,0.05,690,6,Yes,0
35,male,Associate,MORTGAGE,MEDICAL,116196,15,14000,7.49,0.12,510,10,Yes,0
33,female,High School,MORTGAGE,MEDICAL,116338,6,9000,7.49,0.08,690,7,No,0
31,male,Bachelor,OWN,DEBTCONSOLIDATION,40295,8,5000,14.96,0.12,687,6,No,0
31,male,Bachelor,OWN,PERSONAL,116193,7,10000,9.99,0.09,623,6,Yes,0
30,male,Bachelor,MORTGAGE,DEBTCONSOLIDATION,116061,5,8000,6.99,0.07,723,10,No,0
35,male,Associate,RENT,PERSONAL,106667,13,13600,7.9,0.13,615,6,Yes,0
29,female,High School,MORTGAGE,MEDICAL,86807,5,8000,8.49,0.09,594,10,No,1
31,male,High School,MORTGAGE,EDUCATION,116409,8,4000,10.99,0.03,602,8,Yes,0
27,female,Associate,RENT,EDUCATION,53742,6,13650,10.65,0.25,665,5,No,1
29,male,Associate,MORTGAGE,DEBTCONSOLIDATION,116033,4,11200,5.42,0.1,647,9,No,0
28,female,Bachelor,OWN,PERSONAL,116093,7,3000,9.63,0.03,622,7,No,0
28,male,Associate,OWN,HOMEIMPROVEMENT,41241,7,7500,15.31,0.18,619,6,No,0
28,female,Bachelor,MORTGAGE,VENTURE,116446,1,10000,7.66,0.09,548,7,Yes,0
33,female,Bachelor,MORTGAGE,VENTURE,116049,10,8000,13.72,0.07,671,9,No,0
28,male,High School,RENT,MEDICAL,70477,5,13650,14.42,0.19,685,10,No,1
31,female,Bachelor,MORTGAGE,HOMEIMPROVEMENT,116449,8,8000,14.09,0.07,591,9,No,0
30,female,Bachelor,MORTGAGE,MEDICAL,116150,8,12000,9.99,0.1,627,7,Yes,0
33,male,Bachelor,MORTGAGE,DEBTCONSOLIDATION,116256,12,3000,11.49,0.03,667,7,No,0
32,male,Associate,RENT,DEBTCONSOLIDATION,37171,8,13750,12.73,0.37,689,9,No,1
29,female,Bachelor,RENT,PERSONAL,51429,6,13750,11.36,0.27,555,8,No,1
27,female,Bachelor,OWN,PERSONAL,116164,4,5600,15.21,0.05,647,8,No,0
31,female,High School,RENT,EDUCATION,97298,7,13750,16.7,0.14,700,6,Yes,0
33,male,Associate,RENT,VENTURE,40597,9,13800,13.47,0.34,640,5,No,1
28,male,Associate,RENT,MEDICAL,67079,7,13800,11.83,0.21,611,6,Yes,0
29,female,Bachelor,MORTGAGE,VENTURE,116411,7,4500,6.76,0.04,641,10,Yes,0
27,male,Bachelor,RENT,VENTURE,62568,3,13800,13.57,0.22,681,6,No,1
30,male,Associate,MORTGAGE,PERSONAL,116334,7,6000,11.49,0.05,569,6,Yes,0
31,female,Associate,MORTGAGE,MEDICAL,116350,7,22500,11.36,0.19,602,5,No,0
27,male,Bachelor,OWN,PERSONAL,40021,5,5000,6.62,0.12,679,8,Yes,0
29,female,Bachelor,MORTGAGE,DEBTCONSOLIDATION,116361,4,15000,11.01,0.13,645,6,No,0
30,female,High School,MORTGAGE,EDUCATION,116044,12,17000,10.62,0.15,627,10,No,0
29,male,Bachelor,MORTGAGE,HOMEIMPROVEMENT,116436,6,10000,11.01,0.09,632,5,Yes,0
31,female,Bachelor,MORTGAGE,VENTURE,116384,10,12000,12.73,0.1,687,5,Yes,0
29,female,High School,MORTGAGE,HOMEIMPROVEMENT,116155,8,12000,9.88,0.1,683,5,Yes,0
29,male,High School,MORTGAGE,DEBTCONSOLIDATION,101673,9,8000,14.96,0.08,645,5,No,1
27,female,Bachelor,OWN,VENTURE,39777,3,9200,11.86,0.23,639,8,No,0
30,female,Bachelor,RENT,VENTURE,28849,6,14000,7.88,0.49,614,6,No,1
28,male,Doctorate,RENT,DEBTCONSOLIDATION,50568,8,14000,13.48,0.28,619,6,No,1
28,male,Bachelor,OWN,EDUCATION,115901,6,15000,13.47,0.13,628,6,Yes,0
27,female,Bachelor,RENT,DEBTCONSOLIDATION,51321,2,14000,9.88,0.27,689,5,No,1
33,male,Bachelor,RENT,VENTURE,51262,12,14000,15.7,0.27,622,8,No,1
27,female,Associate,MORTGAGE,PERSONAL,101788,3,20000,12.29,0.2,619,8,No,1
31,female,Master,MORTGAGE,HOMEIMPROVEMENT,101573,10,25000,17.34,0.25,653,5,No,1
28,female,Associate,RENT,PERSONAL,52302,6,14000,11.14,0.27,632,5,No,1
35,male,Master,MORTGAGE,DEBTCONSOLIDATION,101488,11,20000,11.54,0.2,605,6,No,1
28,female,Master,MORTGAGE,VENTURE,116617,4,15000,10.0,0.13,662,9,Yes,0
30,male,High School,MORTGAGE,EDUCATION,116744,5,18000,13.98,0.15,648,9,No,0
29,female,Associate,MORTGAGE,MEDICAL,116608,9,15000,11.36,0.13,700,7,No,0
28,female,Associate,RENT,DEBTCONSOLIDATION,45584,5,14000,14.42,0.31,684,10,No,1
29,female,High School,RENT,MEDICAL,53560,7,14000,7.88,0.26,682,6,No,1
28,female,Associate,RENT,VENTURE,53746,5,14000,11.01,0.26,635,8,No,1
29,male,High School,RENT,PERSONAL,54917,7,14000,12.69,0.25,593,5,No,1
28,male,High School,RENT,EDUCATION,47754,8,14000,7.9,0.29,584,8,No,1
31,male,Associate,RENT,MEDICAL,54730,3,14000,7.91,0.26,671,5,No,1
28,male,Master,MORTGAGE,MEDICAL,117155,3,30000,8.49,0.26,628,5,No,0
31,female,Bachelor,MORTGAGE,DEBTCONSOLIDATION,117068,12,7000,8.0,0.06,714,6,Yes,0
27,male,Bachelor,MORTGAGE,DEBTCONSOLIDATION,117566,5,1500,10.95,0.01,638,10,Yes,0
31,male,Bachelor,RENT,MEDICAL,55113,8,14000,13.06,0.25,655,6,No,1
30,female,High School,MORTGAGE,PERSONAL,117304,5,5000,13.49,0.04,658,9,Yes,0
27,male,Bachelor,RENT,EDUCATION,55022,8,14000,9.76,0.25,626,9,No,1
29,female,Associate,MORTGAGE,VENTURE,117319,5,10000,14.65,0.09,611,8,Yes,0
28,female,Bachelor,MORTGAGE,DEBTCONSOLIDATION,117527,5,6000,7.49,0.05,556,10,Yes,0
28,female,Master,MORTGAGE,VENTURE,117290,6,12000,8.49,0.1,654,5,Yes,0
31,female,High School,MORTGAGE,DEBTCONSOLIDATION,117577,8,12000,7.66,0.1,651,6,Yes,0
27,female,Associate,MORTGAGE,VENTURE,117408,8,12000,6.91,0.1,674,7,No,0
27,male,Associate,MORTGAGE,PERSONAL,117383,4,3600,9.25,0.03,665,7,No,0
33,female,Associate,MORTGAGE,PERSONAL,117506,9,20000,6.17,0.17,612,8,No,0
27,male,Doctorate,MORTGAGE,MEDICAL,87523,3,10000,14.83,0.11,723,6,No,1
35,male,Bachelor,RENT,MEDICAL,57246,11,14000,14.27,0.24,631,5,Yes,0
29,female,Master,MORTGAGE,VENTURE,117079,5,10000,12.23,0.09,681,5,Yes,0
35,female,Bachelor,MORTGAGE,DEBTCONSOLIDATION,117539,11,16000,8.88,0.14,663,10,Yes,0
29,female,Bachelor,RENT,PERSONAL,59773,4,14000,10.65,0.23,606,9,Yes,0
30,male,Bachelor,MORTGAGE,VENTURE,117465,7,25000,16.32,0.21,665,5,No,0
31,female,Master,RENT,PERSONAL,60282,10,14000,13.23,0.23,664,8,No,0
29,male,Master,OWN,VENTURE,117700,6,12000,11.83,0.1,545,5,No,0
29,male,Bachelor,OWN,MEDICAL,117074,3,14600,15.65,0.12,658,9,Yes,0
33,male,Bachelor,MORTGAGE,HOMEIMPROVEMENT,117347,9,25000,16.0,0.21,584,6,Yes,0
32,male,Associate,MORTGAGE,HOMEIMPROVEMENT,117583,10,5500,12.18,0.05,604,9,Yes,0
31,male,High School,OTHER,MEDICAL,87556,10,25000,17.03,0.29,603,5,No,1
